0.122,1.33E-17
0.1225,1.35E-17
0.123,1.38E-17
0.1235,1.40E-17
0.124,1.42E-17
0.1245,1.44E-17
0.125,1.46E-17
0.1255,1.48E-17
0.126,1.51E-17
0.1265,1.53E-17
0.127,1.55E-17
0.1275,1.58E-17
0.128,1.60E-17
0.1285,1.63E-17
0.129,1.65E-17
0.1295,1.68E-17
0.13,1.70E-17
0.1305,1.73E-17
0.131,1.76E-17
0.1315,1.78E-17
0.132,1.81E-17
0.1325,1.84E-17
0.133,1.87E-17
0.1335,1.90E-17
0.134,1.93E-17
0.1345,1.96E-17
0.135,1.99E-17
0.1355,2.02E-17
0.136,2.05E-17
0.1365,2.08E-17
0.137,2.12E-17
0.1375,2.15E-17
0.138,2.18E-17
0.1385,2.22E-17
0.139,2.25E-17
0.1395,2.29E-17
0.14,2.32E-17
0.1405,2.36E-17
0.141,2.40E-17
0.1415,2.44E-17
0.142,2.47E-17
0.1425,2.51E-17
0.143,2.55E-17
0.1435,2.59E-17
0.144,2.64E-17
0.1445,2.68E-17
0.145,2.72E-17
0.1455,2.76E-17
0.146,2.81E-17
0.1465,2.85E-17
0.147,2.90E-17
0.1475,2.94E-17
0.148,2.99E-17
0.1485,3.04E-17
0.149,3.09E-17
0.1495,3.14E-17
0.15,3.19E-17
0.1505,3.24E-17
0.151,3.29E-17
0.1515,3.34E-17
0.152,3.40E-17
0.1525,3.45E-17
0.153,3.51E-17
0.1535,3.56E-17
0.154,3.62E-17
0.1545,3.68E-17
0.155,3.74E-17
0.1555,3.80E-17
0.156,3.86E-17
0.1565,3.92E-17
0.157,3.99E-17
0.1575,4.05E-17
0.158,4.12E-17
0.1585,4.18E-17
0.159,4.25E-17
0.1595,4.32E-17
0.16,4.39E-17
0.1605,4.46E-17
0.161,4.53E-17
0.1615,4.61E-17
0.162,4.68E-17
0.1625,4.76E-17
0.163,4.83E-17
0.1635,4.91E-17
0.164,4.99E-17
0.1645,5.08E-17
0.165,5.16E-17
0.1655,5.24E-17
0.166,5.33E-17
0.1665,5.42E-17
0.167,5.50E-17
0.1675,5.59E-17
0.168,5.69E-17
0.1685,5.78E-17
0.169,5.87E-17
0.1695,5.97E-17
0.17,6.07E-17
0.1705,6.17E-17
0.171,6.27E-17
0.1715,6.37E-17
0.172,6.48E-17
0.1725,6.58E-17
0.173,6.69E-17
0.1735,6.80E-17
0.174,6.91E-17
0.1745,7.03E-17
0.175,7.14E-17
0.1755,7.26E-17
0.176,7.38E-17
0.1765,7.50E-17
0.177,7.63E-17
0.1775,7.75E-17
0.178,7.88E-17
0.1785,8.01E-17
0.179,8.15E-17
0.1795,8.28E-17
0.18,8.42E-17
0.1805,8.56E-17
0.181,8.70E-17
0.1815,8.84E-17
0.182,8.99E-17
0.1825,9.14E-17
0.183,9.29E-17
0.1835,9.45E-17
0.184,9.61E-17
0.1845,9.77E-17
0.185,9.93E-17
0.1855,1.01E-16
0.186,1.03E-16
0.1865,1.04E-16
0.187,1.06E-16
0.1875,1.08E-16
0.188,1.10E-16
0.1885,1.11E-16
0.189,1.13E-16
0.1895,1.15E-16
0.19,1.17E-16
0.1905,1.19E-16
0.191,1.21E-16
0.1915,1.23E-16
0.192,1.25E-16
0.1925,1.27E-16
0.193,1.29E-16
0.1935,1.32E-16
0.194,1.34E-16
0.1945,1.36E-16
0.195,1.38E-16
0.1955,1.41E-16
0.196,1.43E-16
0.1965,1.45E-16
0.197,1.48E-16
0.1975,1.50E-16
0.198,1.53E-16
0.1985,1.56E-16
0.199,1.58E-16
0.1995,1.61E-16
0.2,1.64E-16
0.2005,1.66E-16
0.201,1.69E-16
0.2015,1.72E-16
0.202,1.75E-16
0.2025,1.78E-16
0.203,1.81E-16
0.2035,1.84E-16
0.204,1.87E-16
0.2045,1.90E-16
0.205,1.93E-16
0.2055,1.97E-16
0.206,2.00E-16
0.2065,2.03E-16
0.207,2.07E-16
0.2075,2.10E-16
0.208,2.14E-16
0.2085,2.18E-16
0.209,2.21E-16
0.2095,2.25E-16
0.21,2.29E-16
0.2105,2.33E-16
0.211,2.37E-16
0.2115,2.41E-16
0.212,2.45E-16
0.2125,2.49E-16
0.213,2.53E-16
0.2135,2.57E-16
0.214,2.62E-16
0.2145,2.66E-16
0.215,2.71E-16
0.2155,2.75E-16
0.216,2.80E-16
0.2165,2.85E-16
0.217,2.90E-16
0.2175,2.95E-16
0.218,3.00E-16
0.2185,3.05E-16
0.219,3.10E-16
0.2195,3.15E-16
0.22,3.21E-16
0.2205,3.26E-16
0.221,3.32E-16
0.2215,3.38E-16
0.222,3.43E-16
0.2225,3.49E-16
0.223,3.55E-16
0.2235,3.61E-16
0.224,3.67E-16
0.2245,3.74E-16
0.225,3.80E-16
0.2255,3.87E-16
0.226,3.93E-16
0.2265,4.00E-16
0.227,4.07E-16
0.2275,4.14E-16
0.228,4.21E-16
0.2285,4.28E-16
0.229,4.36E-16
0.2295,4.43E-16
0.23,4.51E-16
0.2305,4.59E-16
0.231,4.66E-16
0.2315,4.74E-16
0.232,4.83E-16
0.2325,4.91E-16
0.233,4.99E-16
0.2335,5.08E-16
0.234,5.17E-16
0.2345,5.26E-16
0.235,5.35E-16
0.2355,5.44E-16
0.236,5.53E-16
0.2365,5.63E-16
0.237,5.73E-16
0.2375,5.83E-16
0.238,5.93E-16
0.2385,6.03E-16
0.239,6.13E-16
0.2395,6.24E-16
0.24,6.35E-16
0.2405,6.46E-16
0.241,6.57E-16
0.2415,6.68E-16
0.242,6.80E-16
0.2425,6.91E-16
0.243,7.03E-16
0.2435,7.16E-16
0.244,7.28E-16
0.2445,7.41E-16
0.245,7.53E-16
0.2455,7.67E-16
0.246,7.80E-16
0.2465,7.93E-16
0.247,8.07E-16
0.2475,8.21E-16
0.248,8.35E-16
0.2485,8.50E-16
0.249,8.65E-16
0.2495,8.80E-16
0.25,8.95E-16
0.2505,9.11E-16
0.251,9.26E-16
0.2515,9.43E-16
0.252,9.59E-16
0.2525,9.76E-16
0.253,9.93E-16
0.2535,1.01E-15
0.254,1.03E-15
0.2545,1.05E-15
0.255,1.06E-15
0.2555,1.08E-15
0.256,1.10E-15
0.2565,1.12E-15
0.257,1.14E-15
0.2575,1.16E-15
0.258,1.18E-15
0.2585,1.20E-15
0.259,1.22E-15
0.2595,1.24E-15
0.26,1.26E-15
0.2605,1.29E-15
0.261,1.31E-15
0.2615,1.33E-15
0.262,1.35E-15
0.2625,1.38E-15
0.263,1.40E-15
0.2635,1.43E-15
0.264,1.45E-15
0.2645,1.48E-15
0.265,1.50E-15
0.2655,1.53E-15
0.266,1.56E-15
0.2665,1.58E-15
0.267,1.61E-15
0.2675,1.64E-15
0.268,1.67E-15
0.2685,1.70E-15
0.269,1.73E-15
0.2695,1.76E-15
0.27,1.79E-15
0.2705,1.82E-15
0.271,1.85E-15
0.2715,1.88E-15
0.272,1.92E-15
0.2725,1.95E-15
0.273,1.99E-15
0.2735,2.02E-15
0.274,2.06E-15
0.2745,2.09E-15
0.275,2.13E-15
0.2755,2.17E-15
0.276,2.20E-15
0.2765,2.24E-15
0.277,2.28E-15
0.2775,2.32E-15
0.278,2.36E-15
0.2785,2.40E-15
0.279,2.45E-15
0.2795,2.49E-15
0.28,2.53E-15
0.2805,2.58E-15
0.281,2.62E-15
0.2815,2.67E-15
0.282,2.72E-15
0.2825,2.76E-15
0.283,2.81E-15
0.2835,2.86E-15
0.284,2.91E-15
0.2845,2.96E-15
0.285,3.02E-15
0.2855,3.07E-15
0.286,3.12E-15
0.2865,3.18E-15
0.287,3.24E-15
0.2875,3.29E-15
0.288,3.35E-15
0.2885,3.41E-15
0.289,3.47E-15
0.2895,3.53E-15
0.29,3.59E-15
0.2905,3.66E-15
0.291,3.72E-15
0.2915,3.79E-15
0.292,3.85E-15
0.2925,3.92E-15
0.293,3.99E-15
0.2935,4.06E-15
0.294,4.13E-15
0.2945,4.21E-15
0.295,4.28E-15
0.2955,4.36E-15
0.296,4.43E-15
0.2965,4.51E-15
0.297,4.59E-15
0.2975,4.67E-15
0.298,4.76E-15
0.2985,4.84E-15
0.299,4.93E-15
0.2995,5.01E-15
0.3,5.10E-15
0.3005,5.19E-15
0.301,5.29E-15
0.3015,5.38E-15
0.302,5.47E-15
0.3025,5.57E-15
0.303,5.67E-15
0.3035,5.77E-15
0.304,5.87E-15
0.3045,5.98E-15
0.305,6.08E-15
0.3055,6.19E-15
0.306,6.30E-15
0.3065,6.41E-15
0.307,6.53E-15
0.3075,6.64E-15
0.308,6.76E-15
0.3085,6.88E-15
0.309,7.00E-15
0.3095,7.13E-15
0.31,7.25E-15
0.3105,7.38E-15
0.311,7.51E-15
0.3115,7.65E-15
0.312,7.78E-15
0.3125,7.92E-15
0.313,8.06E-15
0.3135,8.21E-15
0.314,8.35E-15
0.3145,8.50E-15
0.315,8.65E-15
0.3155,8.81E-15
0.316,8.96E-15
0.3165,9.12E-15
0.317,9.29E-15
0.3175,9.45E-15
0.318,9.62E-15
0.3185,9.79E-15
0.319,9.97E-15
0.3195,1.01E-14
0.32,1.03E-14
0.3205,1.05E-14
0.321,1.07E-14
0.3215,1.09E-14
0.322,1.11E-14
0.3225,1.13E-14
0.323,1.15E-14
0.3235,1.17E-14
0.324,1.19E-14
0.3245,1.21E-14
0.325,1.23E-14
0.3255,1.25E-14
0.326,1.28E-14
0.3265,1.30E-14
0.327,1.32E-14
0.3275,1.35E-14
0.328,1.37E-14
0.3285,1.39E-14
0.329,1.42E-14
0.3295,1.44E-14
0.33,1.47E-14
0.3305,1.50E-14
0.331,1.52E-14
0.3315,1.55E-14
0.332,1.58E-14
0.3325,1.61E-14
0.333,1.64E-14
0.3335,1.67E-14
0.334,1.69E-14
0.3345,1.73E-14
0.335,1.76E-14
0.3355,1.79E-14
0.336,1.82E-14
0.3365,1.85E-14
0.337,1.89E-14
0.3375,1.92E-14
0.338,1.95E-14
0.3385,1.99E-14
0.339,2.02E-14
0.3395,2.06E-14
0.34,2.10E-14
0.3405,2.13E-14
0.341,2.17E-14
0.3415,2.21E-14
0.342,2.25E-14
0.3425,2.29E-14
0.343,2.33E-14
0.3435,2.37E-14
0.344,2.42E-14
0.3445,2.46E-14
0.345,2.50E-14
0.3455,2.55E-14
0.346,2.60E-14
0.3465,2.64E-14
0.347,2.69E-14
0.3475,2.74E-14
